duration_s,start_row,end_row,distance_m,distance_eligible_for_drift_ratio,baseline_error_m,baseline_drift_ratio,speed_diagnostic_error_m,speed_diagnostic_drift_ratio,phone_imu_error_m,phone_imu_drift_ratio
15,41697,41847,123.53569444444446,True,11.647353620330076,0.09428330550704142,13.567293843715557,0.10982488830235976,8.821584944998827,0.07140919865040306
15,41847,41997,47.33883333333334,False,79.45566155427078,,10.60797248902456,,4.40762400549565,
15,41997,42147,168.43025,True,130.63760938469073,0.7756184496828256,76.0036344869203,0.4512469374528643,48.449864305457325,0.2876553606341932
15,42147,42297,201.68294444444447,True,11.85403385998756,0.058775589044679326,14.093243982707985,0.06987821415206533,30.041998533099665,0.1489565645516199
15,42297,42447,57.99197222222223,True,108.76040665090078,1.8754390044562812,58.441281119755,1.007747777499462,20.20789837568341,0.34846027133286295
15,42447,42597,2.4920277777777784,False,20.22343770518832,,7.2611172012352485,,1.0553272846565533,
15,42597,42747,0.17702777777777776,False,0.39857593736174407,,0.45264701492202347,,0.6001161284018159,
15,42747,42897,0.2127777777777778,False,0.26830182993469315,,0.35864645117839916,,0.8288296009959428,
15,42897,43047,0.1733888888888889,False,0.20119156452211373,,0.5006149836025433,,0.7111555745006732,
15,43047,43197,33.57725000000001,False,33.963594135897615,,1.5376533426868269,,1.4308795671535641,
15,43197,43347,121.67541666666666,True,59.30994659554639,0.4874439572130475,0.8064328153380264,0.00662773826817682,5.16137506091357,0.042419210078016883
15,43347,43497,126.86394444444446,True,155.1480950836916,1.222948693287975,24.954257607252934,0.19670094380662081,6.6535470001169,0.052446319789706555
15,43497,43647,150.1656388888889,True,20.880682945399396,0.13905100460997943,39.89105774318229,0.2656470417490024,13.499913298987964,0.08990014892139785
15,43647,43797,145.20727777777776,True,7.920039347564874,0.05454299170655578,3.487281870411752,0.024015889036557908,16.49748290000108,0.11361333365982172
15,43797,43947,123.16833333333335,True,39.86538693877901,0.3236658795316356,15.092976836600831,0.12253942574471925,4.457127082953486,0.03618728095387195
15,43947,44097,28.414749999999998,False,45.71559811822237,,22.643133565210576,,15.264270478724592,
15,44097,44247,124.13513888888889,True,107.43155984313523,0.8654403644667871,20.544680483740347,0.1655025375379772,10.40701726976428,0.08383619145163572
15,44247,44397,122.22355555555555,True,50.503311935239594,0.41320440814932596,55.04720682114122,0.45038132437670775,42.68594584527207,0.34924483788126737
15,44397,44547,61.77530555555555,True,65.61722892230388,1.0621918958101022,41.838636466648815,0.677271218497214,29.923840837399993,0.48439810322733234
15,44547,44697,97.7203888888889,True,102.22459648923204,1.046092812887437,18.730365526090655,0.19167305553181596,11.156343763984143,0.11416597795849186
15,44697,44847,137.4406666666667,True,72.02421739903338,0.5240386207796336,27.2190153918412,0.19804193367204173,14.671123541719023,0.10674514244972877
15,44847,44997,75.46641666666666,True,88.19921556984295,1.1687213924495283,22.950197307287297,0.30411139578360746,9.857539986384074,0.13062154560649925
15,44997,45147,155.5235277777778,True,61.39616130899853,0.39477088892122736,1.2010656457261255,0.007722726348146415,5.833832863592521,0.037510934499430104
